monitor_id,event_time,db_user,session_id,cpu_utilization,memory_utilization,active_connections,disk_read_kb,disk_write_kb,backup_status
21431,2026-02-10 01:02:43.5,senior_dba_078,sess_senior_dba_078_2026-02-10_G5_a8b6c5,20.92,24.28,72,201.52,39.59,OK
21432,2026-02-10 05:06:36,procurement_staff_043,sess_procurement_staff_043_2026-02-10_G5_a4abfa,6.74,42.85,78,185.41,93.74,N/A
21433,2026-02-10 05:52:42,data_analyst_053,sess_data_analyst_053_2026-02-10_G5_488330,21.79,36.04,54,498.49,83.28,N/A
21434,2026-02-10 07:42:46.5,data_analyst_057,sess_data_analyst_057_2026-02-10_G1_39ff97,18.21,40.29,72,458.65,98.78,N/A
21435,2026-02-10 08:14:22.5,junior_dba_074,sess_junior_dba_074_2026-02-10_G1_2e1a9b,24.94,32.05,64,383.57,89.89,N/A
21436,2026-02-10 08:36:15.5,data_analyst_053,sess_data_analyst_053_2026-02-10_G1_f98e86,19.64,39.21,83,796.53,71.50,N/A
21437,2026-02-10 09:11:06.5,procurement_manager_044,sess_procurement_manager_044_2026-02-10_G2_e796c4,24.34,41.61,65,344.87,181.60,N/A
21442,2026-02-10 09:15:53,sales_staff_011,sess_sales_staff_011_2026-02-10_G2_489d99,17.22,30.90,73,455.71,78.11,N/A
21440,2026-02-10 09:16:57.5,sales_staff_015,sess_sales_staff_015_2026-02-10_G2_6a6589,12.18,24.48,79,570.59,110.62,N/A
21438,2026-02-10 09:17:48.5,sales_staff_020,sess_sales_staff_020_2026-02-10_G2_2ab63d,20.37,37.22,91,655.43,58.78,N/A
21439,2026-02-10 09:18:15,accountant_024,sess_accountant_024_2026-02-10_G2_cf8f04,18.78,31.02,64,681.27,121.45,N/A
21441,2026-02-10 09:20:06,data_engineer_070,sess_data_engineer_070_2026-02-10_G2_b0e466,17.86,36.67,56,433.92,18.16,N/A
21444,2026-02-10 09:23:57.5,sales_staff_012,sess_sales_staff_012_2026-02-10_G2_3a3325,22.14,41.48,66,511.04,74.74,N/A
21446,2026-02-10 09:35:15,developer_067,sess_developer_067_2026-02-10_G2_f653f4,21.18,33.52,81,92.80,109.16,N/A
21447,2026-02-10 09:36:51,accountant_026,sess_accountant_026_2026-02-10_G2_c54ee4,24.62,40.11,70,592.50,137.94,N/A
21443,2026-02-10 09:37:56.5,hr_manager_052,sess_hr_manager_052_2026-02-10_G2_3d0131,19.81,42.45,105,140.10,40.35,N/A
21445,2026-02-10 09:38:41,sales_staff_004,sess_sales_staff_004_2026-02-10_G2_ae0877,22.25,30.22,103,726.18,75.42,N/A
21450,2026-02-10 09:44:59.5,sales_staff_006,sess_sales_staff_006_2026-02-10_G2_200727,21.53,31.44,62,653.07,98.05,N/A
21452,2026-02-10 09:46:05.5,accountant_032,sess_accountant_032_2026-02-10_G2_1876b4,22.62,24.77,93,209.75,111.60,N/A
21448,2026-02-10 09:46:35.5,developer_066,sess_developer_066_2026-02-10_G2_602e36,15.66,30.09,96,215.16,76.49,N/A
21449,2026-02-10 09:49:07.5,hr_staff_051,sess_hr_staff_051_2026-02-10_G2_fa1376,16.07,36.24,93,546.21,130.25,N/A
21451,2026-02-10 10:01:23,data_analyst_057,sess_data_analyst_057_2026-02-10_G2_08aa3b,28.60,25.09,82,650.51,69.45,N/A
21455,2026-02-10 10:04:37,procurement_manager_044,sess_procurement_manager_044_2026-02-10_G2_c19c74,15.45,22.86,60,286.18,54.18,N/A
21456,2026-02-10 10:04:48.5,accountant_030,sess_accountant_030_2026-02-10_G2_9c1687,18.53,34.97,72,449.87,24.28,N/A
21454,2026-02-10 10:07:23.5,sales_staff_020,sess_sales_staff_020_2026-02-10_G2_30cece,28.09,44.83,59,348.63,121.16,N/A
21457,2026-02-10 10:09:28.5,accountant_032,sess_accountant_032_2026-02-10_G2_4041d3,16.91,44.36,59,169.47,67.02,N/A
21453,2026-02-10 10:12:27,finance_manager_035,sess_finance_manager_035_2026-02-10_G2_ea604d,17.32,31.10,81,788.47,90.62,N/A
21460,2026-02-10 10:16:24.5,developer_061,sess_developer_061_2026-02-10_G2_7dc66f,15.93,36.59,52,201.83,47.68,N/A
21461,2026-02-10 10:20:50.5,security_analyst_072,sess_security_analyst_072_2026-02-10_G2_c74d47,13.55,26.99,62,414.64,101.69,N/A
21466,2026-02-10 10:23:37,developer_061,sess_developer_061_2026-02-10_G2_7dc66f,16.33,31.36,78,373.30,60.74,N/A
21459,2026-02-10 10:23:37.5,security_manager_073,sess_security_manager_073_2026-02-10_G2_966786,15.77,44.20,81,514.35,75.01,N/A
21458,2026-02-10 10:26:28.5,data_analyst_054,sess_data_analyst_054_2026-02-10_G2_3cbdef,24.76,34.07,55,529.51,84.44,N/A
21464,2026-02-10 10:28:19,hr_staff_046,sess_hr_staff_046_2026-02-10_G2_a0ea55,11.95,37.04,67,117.46,29.74,N/A
21463,2026-02-10 10:28:43,accountant_027,sess_accountant_027_2026-02-10_G2_a61a15,19.05,39.82,79,308.07,56.88,N/A
21467,2026-02-10 10:35:49,hr_staff_046,sess_hr_staff_046_2026-02-10_G2_9d1755,26.28,34.40,56,463.43,63.75,N/A
21465,2026-02-10 10:36:28,junior_dba_076,sess_junior_dba_076_2026-02-10_G2_b9075d,25.02,30.99,102,321.48,121.93,N/A
21472,2026-02-10 10:38:48,sales_staff_010,sess_sales_staff_010_2026-02-10_G2_d90b81,15.09,23.36,71,466.81,30.73,N/A
21462,2026-02-10 10:39:11.5,finance_manager_034,sess_finance_manager_034_2026-02-10_G2_952d6f,20.42,27.30,57,577.34,94.85,N/A
21471,2026-02-10 10:42:54.5,sales_staff_010,sess_sales_staff_010_2026-02-10_G2_0f777a,9.47,22.85,69,526.36,120.97,N/A
21469,2026-02-10 10:44:09,sales_staff_009,sess_sales_staff_009_2026-02-10_G2_55dd47,13.91,34.11,62,224.39,35.34,N/A
21470,2026-02-10 10:45:10,sales_staff_010,sess_sales_staff_010_2026-02-10_G2_d90b81,10.87,26.39,101,277.70,44.13,N/A
21468,2026-02-10 10:45:15.5,junior_dba_074,sess_junior_dba_074_2026-02-10_G2_e3120d,15.30,22.81,85,445.74,89.80,N/A
21478,2026-02-10 10:53:21,sales_staff_001,sess_sales_staff_001_2026-02-10_G2_afde1b,16.37,34.52,102,460.49,100.61,N/A
21473,2026-02-10 10:53:40.5,accountant_026,sess_accountant_026_2026-02-10_G2_387f42,17.06,34.42,104,208.30,116.56,N/A
21474,2026-02-10 10:53:51.5,senior_dba_077,sess_senior_dba_077_2026-02-10_G2_9ffbad,18.83,37.63,75,294.42,91.43,SKIPPED
21475,2026-02-10 10:54:00,accountant_027,sess_accountant_027_2026-02-10_G2_80a71d,21.59,40.00,87,415.96,74.78,N/A
21477,2026-02-10 10:56:19,junior_dba_076,sess_junior_dba_076_2026-02-10_G2_8d70b6,22.03,25.48,66,284.08,81.17,N/A
21476,2026-02-10 10:57:20.5,senior_analyst_058,sess_senior_analyst_058_2026-02-10_G2_142b66,23.22,27.88,98,570.76,90.37,N/A
21479,2026-02-10 11:00:52,sales_manager_021,sess_sales_manager_021_2026-02-10_G2_d44787,20.67,24.59,83,647.90,109.50,N/A
21480,2026-02-10 11:02:55.5,sales_staff_007,sess_sales_staff_007_2026-02-10_G2_31defd,13.12,28.76,84,503.92,93.59,N/A
21481,2026-02-10 11:08:55.5,accountant_027,sess_accountant_027_2026-02-10_G2_b738b1,17.70,22.74,80,488.31,23.93,N/A
21482,2026-02-10 11:12:44,sales_staff_009,sess_sales_staff_009_2026-02-10_G2_ce9ef1,14.78,35.55,65,142.79,92.96,N/A
21484,2026-02-10 11:15:02,accountant_031,sess_accountant_031_2026-02-10_G2_ba6010,13.55,26.91,88,476.04,45.31,N/A
21485,2026-02-10 11:19:40,sales_manager_023,sess_sales_manager_023_2026-02-10_G2_7da6fd,21.77,30.33,87,551.27,76.61,N/A
21487,2026-02-10 11:19:50.5,accountant_031,sess_accountant_031_2026-02-10_G2_bd2bdf,14.46,26.08,71,332.50,104.32,N/A
21483,2026-02-10 11:21:51.5,sales_staff_008,sess_sales_staff_008_2026-02-10_G2_023cb5,19.47,23.38,88,343.80,71.78,N/A
21486,2026-02-10 11:26:33.5,developer_062,sess_developer_062_2026-02-10_G2_fedb27,23.43,30.15,84,197.84,51.62,N/A
21497,2026-02-10 11:27:18,accountant_031,sess_accountant_031_2026-02-10_G2_bd2bdf,16.97,29.85,56,408.96,23.82,N/A
21489,2026-02-10 11:29:39.5,hr_staff_048,sess_hr_staff_048_2026-02-10_G2_d19840,22.97,26.60,82,325.94,120.85,N/A
21493,2026-02-10 11:30:14,security_analyst_072,sess_security_analyst_072_2026-02-10_G2_7c2924,20.67,38.87,104,287.50,76.89,N/A
21490,2026-02-10 11:32:34,developer_061,sess_developer_061_2026-02-10_G2_36b34f,18.86,37.52,57,316.37,62.73,N/A
21491,2026-02-10 11:32:42,sales_staff_019,sess_sales_staff_019_2026-02-10_G2_329813,11.27,33.20,80,406.63,37.32,N/A
21498,2026-02-10 11:34:43.5,procurement_staff_043,sess_procurement_staff_043_2026-02-10_G2_c21f41,18.30,36.11,63,213.43,82.00,N/A
21495,2026-02-10 11:35:01.5,developer_061,sess_developer_061_2026-02-10_G2_ff622e,25.24,37.22,81,128.52,107.70,N/A
21488,2026-02-10 11:35:20.5,data_engineer_070,sess_data_engineer_070_2026-02-10_G2_1df576,16.49,31.73,63,499.50,104.76,N/A
21492,2026-02-10 11:35:51.5,developer_067,sess_developer_067_2026-02-10_G2_92aa05,22.86,32.80,55,360.08,38.48,N/A
21494,2026-02-10 11:40:27.5,hr_staff_050,sess_hr_staff_050_2026-02-10_G2_3525cf,25.98,32.42,82,682.24,134.58,N/A
21496,2026-02-10 11:41:43.5,sales_staff_002,sess_sales_staff_002_2026-02-10_G2_910bcb,16.57,33.36,68,210.27,129.75,N/A
21499,2026-02-10 11:41:55.5,sales_staff_019,sess_sales_staff_019_2026-02-10_G2_13cf53,12.19,28.50,70,469.81,101.78,N/A
21500,2026-02-10 11:50:00,security_analyst_071,sess_security_analyst_071_2026-02-10_G2_203be8,17.56,25.30,78,540.99,93.42,N/A
21501,2026-02-10 11:59:17.5,sales_staff_013,sess_sales_staff_013_2026-02-10_G2_71837a,21.36,29.82,102,379.16,97.48,N/A
21503,2026-02-10 12:00:51,sales_staff_006,sess_sales_staff_006_2026-02-10_G2_ebe3e2,9.68,28.64,102,197.17,42.20,N/A
21504,2026-02-10 12:01:14.5,accountant_030,sess_accountant_030_2026-02-10_G2_44239e,22.23,41.33,56,337.51,73.35,N/A
21506,2026-02-10 12:03:34.5,procurement_staff_043,sess_procurement_staff_043_2026-02-10_G2_ec0474,7.54,36.47,77,315.40,76.62,N/A
21502,2026-02-10 12:04:29,sales_staff_012,sess_sales_staff_012_2026-02-10_G2_68a2fc,25.20,36.18,78,474.26,43.83,N/A
21508,2026-02-10 12:06:40.5,sales_staff_007,sess_sales_staff_007_2026-02-10_G3_0c64df,12.06,25.08,60,222.92,69.04,N/A
21505,2026-02-10 12:08:55,procurement_staff_041,sess_procurement_staff_041_2026-02-10_G2_79ebcb,20.08,30.77,70,696.61,75.31,N/A
21507,2026-02-10 12:12:35.5,senior_analyst_058,sess_senior_analyst_058_2026-02-10_G2_f23012,23.38,32.58,69,641.70,122.97,N/A
21509,2026-02-10 12:19:31,senior_dba_078,sess_senior_dba_078_2026-02-10_G3_ed7c93,18.85,25.90,61,528.45,34.41,OK
21514,2026-02-10 12:20:50,security_analyst_072,sess_security_analyst_072_2026-02-10_G3_a84732,17.40,38.17,101,475.13,32.30,N/A
21513,2026-02-10 12:21:54.5,sales_staff_019,sess_sales_staff_019_2026-02-10_G3_113d2f,17.64,22.22,73,235.07,42.94,N/A
21511,2026-02-10 12:24:27.5,sales_staff_003,sess_sales_staff_003_2026-02-10_G3_e3831d,14.55,43.67,63,379.27,103.89,N/A
21510,2026-02-10 12:26:33,sales_staff_016,sess_sales_staff_016_2026-02-10_G3_1bd44f,15.79,40.51,62,92.91,33.40,N/A
21515,2026-02-10 12:31:08.5,hr_staff_050,sess_hr_staff_050_2026-02-10_G3_95d4cf,18.01,35.70,75,715.33,69.33,N/A
21512,2026-02-10 12:31:10.5,sales_manager_022,sess_sales_manager_022_2026-02-10_G3_db71eb,28.60,41.28,73,236.35,135.56,N/A
21519,2026-02-10 12:35:28.5,sales_staff_005,sess_sales_staff_005_2026-02-10_G3_9d618a,18.68,38.22,57,241.72,89.89,N/A
21517,2026-02-10 12:36:00,data_engineer_068,sess_data_engineer_068_2026-02-10_G3_db4b93,15.24,43.41,83,173.60,118.23,N/A
21518,2026-02-10 12:37:48.5,developer_066,sess_developer_066_2026-02-10_G3_38a3fb,11.95,33.52,69,232.54,130.70,N/A
21516,2026-02-10 12:39:25.5,data_analyst_053,sess_data_analyst_053_2026-02-10_G3_c0f4a0,22.83,41.56,83,603.50,133.52,N/A
21521,2026-02-10 12:39:44,sales_staff_008,sess_sales_staff_008_2026-02-10_G3_09843d,24.42,44.04,76,506.05,110.45,N/A
21520,2026-02-10 12:40:12.5,accountant_026,sess_accountant_026_2026-02-10_G3_3f0e5d,20.45,32.95,84,545.11,77.28,N/A
21523,2026-02-10 12:41:31,accountant_024,sess_accountant_024_2026-02-10_G3_c9e7b0,16.76,43.57,75,253.00,126.44,N/A
21522,2026-02-10 12:45:06,data_engineer_068,sess_data_engineer_068_2026-02-10_G3_99fc32,28.84,39.55,97,170.43,88.66,N/A
21525,2026-02-10 12:46:06,sales_staff_017,sess_sales_staff_017_2026-02-10_G3_578f08,23.29,40.98,70,463.81,38.12,N/A
21532,2026-02-10 12:46:17,sales_manager_022,sess_sales_manager_022_2026-02-10_G3_db71eb,17.48,23.85,61,102.54,98.73,N/A
21528,2026-02-10 12:48:13.5,sales_staff_005,sess_sales_staff_005_2026-02-10_G3_78fb36,16.09,32.20,84,214.06,65.33,N/A
21530,2026-02-10 12:49:12.5,hr_staff_046,sess_hr_staff_046_2026-02-10_G3_c76079,20.46,26.30,56,216.67,91.75,N/A
21526,2026-02-10 12:50:52,procurement_manager_045,sess_procurement_manager_045_2026-02-10_G3_ebdc3d,18.75,37.02,98,712.53,162.25,N/A
21524,2026-02-10 12:52:39,developer_064,sess_developer_064_2026-02-10_G3_50992f,24.97,33.48,63,454.43,41.91,N/A
21531,2026-02-10 12:54:36.5,hr_staff_051,sess_hr_staff_051_2026-02-10_G3_423f7f,21.18,34.93,85,387.12,111.11,N/A
21533,2026-02-10 12:55:56,sales_staff_005,sess_sales_staff_005_2026-02-10_G3_e60f3d,24.35,38.71,87,554.30,85.62,N/A
21527,2026-02-10 12:58:32.5,accountant_033,sess_accountant_033_2026-02-10_G3_801fe7,14.06,32.84,74,279.03,111.11,N/A
21535,2026-02-10 13:01:36,procurement_staff_038,sess_procurement_staff_038_2026-02-10_G3_8f6f40,14.69,28.91,71,670.68,26.73,N/A
21534,2026-02-10 13:04:58.5,sales_staff_004,sess_sales_staff_004_2026-02-10_G3_b2afc8,14.64,44.24,70,167.03,100.17,N/A
21541,2026-02-10 13:06:03,sales_staff_017,sess_sales_staff_017_2026-02-10_G3_536558,10.96,23.68,69,138.00,30.73,N/A
21540,2026-02-10 13:09:18,sales_staff_016,sess_sales_staff_016_2026-02-10_G3_21a9d2,13.29,35.66,92,319.67,112.11,N/A
21536,2026-02-10 13:09:36,senior_dba_078,sess_senior_dba_078_2026-02-10_G3_cdca70,12.64,32.83,61,424.08,28.42,OK
21544,2026-02-10 13:09:39,developer_061,sess_developer_061_2026-02-10_G3_4addb6,8.38,31.60,86,92.78,97.64,N/A
21539,2026-02-10 13:10:39.5,sales_manager_023,sess_sales_manager_023_2026-02-10_G3_9b7b69,12.04,25.17,52,592.58,80.50,N/A
21529,2026-02-10 13:10:47,finance_manager_034,sess_finance_manager_034_2026-02-10_G3_bfc059,23.86,41.05,63,335.94,139.82,N/A
21543,2026-02-10 13:11:56.5,sales_staff_011,sess_sales_staff_011_2026-02-10_G3_f098f7,22.07,41.94,86,311.82,113.21,N/A
21549,2026-02-10 13:12:05.5,sales_staff_003,sess_sales_staff_003_2026-02-10_G3_79398b,24.78,38.46,88,150.93,68.86,N/A
21542,2026-02-10 13:12:37.5,sales_staff_010,sess_sales_staff_010_2026-02-10_G3_263455,23.24,20.95,78,453.78,33.42,N/A
21548,2026-02-10 13:13:58,accountant_029,sess_accountant_029_2026-02-10_G3_8dd565,14.52,34.28,95,428.18,97.61,N/A
21551,2026-02-10 13:14:22,sales_staff_011,sess_sales_staff_011_2026-02-10_G3_2de702,11.04,37.33,58,334.39,57.87,N/A
21547,2026-02-10 13:15:15,hr_staff_050,sess_hr_staff_050_2026-02-10_G3_d3f65e,21.44,32.21,100,411.01,135.20,N/A
21538,2026-02-10 13:17:01.5,procurement_staff_036,sess_procurement_staff_036_2026-02-10_G3_992361,20.39,30.95,63,518.23,116.64,N/A
21553,2026-02-10 13:18:31.5,sales_staff_013,sess_sales_staff_013_2026-02-10_G3_c2c52e,23.37,37.10,71,450.43,33.38,N/A
21552,2026-02-10 13:18:35,hr_staff_049,sess_hr_staff_049_2026-02-10_G3_2228a9,12.77,33.35,54,547.73,88.36,N/A
21537,2026-02-10 13:20:26.5,data_analyst_054,sess_data_analyst_054_2026-02-10_G3_15bba8,16.10,28.39,96,512.20,96.48,N/A
21546,2026-02-10 13:20:27,security_analyst_071,sess_security_analyst_071_2026-02-10_G3_b45743,21.44,36.96,57,197.34,56.23,N/A
21545,2026-02-10 13:22:13,developer_066,sess_developer_066_2026-02-10_G3_c60e72,20.50,37.90,86,534.51,104.48,N/A
21550,2026-02-10 13:27:19.5,developer_065,sess_developer_065_2026-02-10_G3_afa80f,19.40,43.49,97,639.42,82.05,N/A
21556,2026-02-10 13:29:12.5,sales_staff_013,sess_sales_staff_013_2026-02-10_G3_e17de5,11.75,30.45,67,389.82,56.23,N/A
21564,2026-02-10 13:31:43,finance_manager_034,sess_finance_manager_034_2026-02-10_G3_bfc059,15.58,22.51,102,59.68,95.80,N/A
21559,2026-02-10 13:32:32.5,accountant_030,sess_accountant_030_2026-02-10_G3_685c98,8.11,41.09,56,581.24,98.53,N/A
21555,2026-02-10 13:32:39.5,data_analyst_053,sess_data_analyst_053_2026-02-10_G3_7b7e5c,16.52,30.66,80,612.01,111.90,N/A
21557,2026-02-10 13:34:04.5,senior_dba_078,sess_senior_dba_078_2026-02-10_G3_41ca92,22.18,38.95,99,296.96,56.11,OK
21562,2026-02-10 13:35:40.5,accountant_025,sess_accountant_025_2026-02-10_G3_cf85a1,21.08,26.26,98,341.57,107.84,N/A
21554,2026-02-10 13:36:59.5,data_engineer_068,sess_data_engineer_068_2026-02-10_G3_84ac6a,21.29,26.72,89,421.47,109.98,N/A
21558,2026-02-10 13:37:38,procurement_staff_036,sess_procurement_staff_036_2026-02-10_G3_ed20d8,27.39,32.93,95,620.82,142.76,N/A
21563,2026-02-10 13:39:45.5,procurement_staff_043,sess_procurement_staff_043_2026-02-10_G3_3ec855,18.72,25.89,98,678.38,88.67,N/A
21561,2026-02-10 13:39:56.5,junior_dba_074,sess_junior_dba_074_2026-02-10_G3_0b0097,15.43,34.65,69,366.32,89.71,N/A
21560,2026-02-10 13:48:46,senior_dba_077,sess_senior_dba_077_2026-02-10_G3_fee7d0,27.03,35.36,85,460.57,107.95,OK
21568,2026-02-10 13:54:19.5,hr_staff_047,sess_hr_staff_047_2026-02-10_G3_9b22d0,11.95,32.22,61,132.54,107.11,N/A
21565,2026-02-10 13:55:38.5,senior_dba_078,sess_senior_dba_078_2026-02-10_G3_8ab612,14.76,27.31,69,413.25,123.08,OK
21569,2026-02-10 13:56:15.5,accountant_031,sess_accountant_031_2026-02-10_G3_d0f328,13.28,41.54,102,411.33,108.17,N/A
21570,2026-02-10 13:56:25.5,sales_staff_001,sess_sales_staff_001_2026-02-10_G3_767f08,9.38,26.38,78,210.62,62.50,N/A
21567,2026-02-10 14:03:01.5,senior_analyst_058,sess_senior_analyst_058_2026-02-10_G3_5aacde,25.62,41.52,89,539.02,118.60,N/A
21571,2026-02-10 14:04:05,sales_manager_021,sess_sales_manager_021_2026-02-10_G3_445dca,11.95,31.73,90,403.52,58.17,N/A
21573,2026-02-10 14:04:18,procurement_staff_042,sess_procurement_staff_042_2026-02-10_G3_99b9da,15.89,40.98,61,294.16,52.99,N/A
21572,2026-02-10 14:05:10.5,accountant_025,sess_accountant_025_2026-02-10_G3_fd690c,13.01,40.51,81,145.49,97.66,N/A
21566,2026-02-10 14:09:35,developer_065,sess_developer_065_2026-02-10_G3_4b00b1,25.34,39.21,69,419.44,47.86,N/A
21574,2026-02-10 14:14:40,sales_staff_009,sess_sales_staff_009_2026-02-10_G4_578260,12.32,26.57,64,392.28,93.30,N/A
21575,2026-02-10 14:28:33,security_analyst_071,sess_security_analyst_071_2026-02-10_G4_3ab9bd,22.20,36.65,70,308.68,117.48,N/A
21577,2026-02-10 14:29:52,security_analyst_072,sess_security_analyst_072_2026-02-10_G4_fe8149,10.54,35.05,85,202.49,44.71,N/A
21576,2026-02-10 14:34:15.5,security_analyst_072,sess_security_analyst_072_2026-02-10_G4_fe8149,10.30,30.76,95,289.67,39.78,N/A
21578,2026-02-10 14:39:54,developer_063,sess_developer_063_2026-02-10_G4_17d16d,22.47,19.83,104,139.09,100.89,N/A
21580,2026-02-10 14:42:44.5,accountant_027,sess_accountant_027_2026-02-10_G4_e14df5,10.58,26.30,98,504.66,92.61,N/A
21579,2026-02-10 14:46:28,security_manager_073,sess_security_manager_073_2026-02-10_G4_314de9,21.20,42.29,97,520.32,96.81,N/A
21581,2026-02-10 14:56:09.5,hr_staff_047,sess_hr_staff_047_2026-02-10_G4_e5fad5,10.77,39.08,63,357.04,77.46,N/A
21583,2026-02-10 14:58:30,accountant_029,sess_accountant_029_2026-02-10_G4_8cc449,25.07,26.95,78,471.65,56.47,N/A
21582,2026-02-10 14:58:52,sales_manager_023,sess_sales_manager_023_2026-02-10_G4_c4130c,23.40,28.67,99,287.64,107.76,N/A
21584,2026-02-10 15:05:42.5,sales_staff_012,sess_sales_staff_012_2026-02-10_G4_aafccb,14.52,38.71,101,234.69,121.54,N/A
21585,2026-02-10 15:05:43,hr_staff_046,sess_hr_staff_046_2026-02-10_G4_23cfc7,7.64,37.03,80,420.98,103.86,N/A
21587,2026-02-10 15:07:41.5,accountant_030,sess_accountant_030_2026-02-10_G4_9af237,6.88,36.85,65,394.14,88.90,N/A
21588,2026-02-10 15:08:19,hr_staff_047,sess_hr_staff_047_2026-02-10_G4_2e4bfa,15.54,35.52,77,284.33,89.65,N/A
21586,2026-02-10 15:11:52.5,accountant_032,sess_accountant_032_2026-02-10_G4_e807ad,14.10,23.98,93,263.49,104.33,N/A
21590,2026-02-10 15:13:38.5,hr_staff_051,sess_hr_staff_051_2026-02-10_G4_51a747,10.84,38.70,102,382.12,58.13,N/A
21591,2026-02-10 15:15:47,hr_staff_048,sess_hr_staff_048_2026-02-10_G4_05d29c,12.74,32.21,53,354.90,99.24,N/A
21589,2026-02-10 15:21:14.5,accountant_024,sess_accountant_024_2026-02-10_G4_36b007,23.74,31.16,86,439.67,99.56,N/A
21592,2026-02-10 15:24:01.5,hr_manager_052,sess_hr_manager_052_2026-02-10_G4_58bf1b,18.66,25.68,83,209.52,48.67,N/A
21593,2026-02-10 15:24:20,developer_062,sess_developer_062_2026-02-10_G4_011222,17.94,32.34,76,93.37,45.75,N/A
21594,2026-02-10 15:38:55,accountant_025,sess_accountant_025_2026-02-10_G4_632744,13.28,39.39,96,201.54,94.92,N/A
21595,2026-02-10 15:45:25.5,developer_063,sess_developer_063_2026-02-10_G4_e02313,21.96,29.86,79,396.78,109.51,N/A
21597,2026-02-10 15:50:32,sales_staff_007,sess_sales_staff_007_2026-02-10_G4_f7639f,13.16,20.79,80,397.64,26.75,N/A
21596,2026-02-10 15:52:39,developer_067,sess_developer_067_2026-02-10_G4_8efb77,19.81,23.85,91,207.89,61.36,N/A
21598,2026-02-10 16:01:51,junior_dba_076,sess_junior_dba_076_2026-02-10_G4_447478,11.07,26.90,105,440.28,42.99,N/A
21599,2026-02-10 16:05:11.5,developer_062,sess_developer_062_2026-02-10_G4_4ed34b,18.73,32.40,90,391.52,39.00,N/A
21600,2026-02-10 16:05:57.5,junior_dba_074,sess_junior_dba_074_2026-02-10_G4_39cee0,11.46,26.95,54,481.17,79.47,N/A
21601,2026-02-10 16:13:40,developer_063,sess_developer_063_2026-02-10_G4_af62c2,7.87,32.42,67,493.25,81.48,N/A
21602,2026-02-10 16:21:29.5,procurement_staff_042,sess_procurement_staff_042_2026-02-10_G4_328a56,13.52,35.46,103,606.75,46.91,N/A
21605,2026-02-10 16:23:32.5,developer_063,sess_developer_063_2026-02-10_G4_93815d,15.28,40.89,85,164.35,79.25,N/A
21603,2026-02-10 16:27:41.5,developer_064,sess_developer_064_2026-02-10_G4_c37988,16.75,34.68,79,355.41,36.63,N/A
21604,2026-02-10 16:28:22,accountant_033,sess_accountant_033_2026-02-10_G4_c1acc4,16.81,27.79,77,247.10,71.83,N/A
21606,2026-02-10 16:30:52.5,accountant_029,sess_accountant_029_2026-02-10_G4_b20e24,14.79,34.22,61,556.27,20.70,N/A
21609,2026-02-10 16:43:38.5,accountant_031,sess_accountant_031_2026-02-10_G4_ed2f44,14.18,36.50,74,231.56,28.82,N/A
21608,2026-02-10 16:44:37,procurement_staff_042,sess_procurement_staff_042_2026-02-10_G4_3b5760,20.47,36.53,99,599.31,102.75,N/A
21607,2026-02-10 16:46:49.5,senior_analyst_058,sess_senior_analyst_058_2026-02-10_G4_528686,12.89,24.34,88,440.72,101.68,N/A
21610,2026-02-10 16:48:01.5,sales_staff_006,sess_sales_staff_006_2026-02-10_G4_32a256,13.10,31.21,81,188.42,66.19,N/A
21613,2026-02-10 17:02:07.5,sales_staff_015,sess_sales_staff_015_2026-02-10_G4_7ce287,12.50,38.83,53,513.90,86.66,N/A
21611,2026-02-10 17:03:03,procurement_manager_044,sess_procurement_manager_044_2026-02-10_G4_b38b25,19.17,35.31,56,543.93,92.58,N/A
21612,2026-02-10 17:03:04.5,hr_staff_049,sess_hr_staff_049_2026-02-10_G4_96902f,9.53,29.90,57,385.76,72.74,N/A
21619,2026-02-10 17:04:10.5,accountant_025,sess_accountant_025_2026-02-10_G4_2abc06,10.42,31.43,64,615.42,74.59,N/A
21614,2026-02-10 17:07:25,procurement_manager_045,sess_procurement_manager_045_2026-02-10_G4_bed3d3,23.91,34.78,67,350.41,128.18,N/A
21617,2026-02-10 17:07:57,sales_staff_001,sess_sales_staff_001_2026-02-10_G4_53e2fe,20.40,40.29,61,315.09,76.89,N/A
21615,2026-02-10 17:07:58.5,sales_staff_015,sess_sales_staff_015_2026-02-10_G4_15454b,17.03,26.54,64,270.83,105.75,N/A
